"","SUBJECT.NAME","Obesity.BMI","Obesity.BodyLength","Obesity.Date.Month","Obesity.Date.Year","Obesity.Date.Season","Obesity.Date.StudyStartSeconds","Obesity.Date.Hour","Obesity.Date.StudyDay","GENDER","Obesity.EndNormalBW","CoatColour","CageDensity","Litter","cage","Biochem.Albumin","Biochem.ALP","Biochem.ALT","Biochem.AST","Biochem.Calcium","Biochem.Chloride","Biochem.Creatinine","Biochem.Glucose","Biochem.HDL","Biochem.LDL","Biochem.Phosphorous","Biochem.Potassium","Biochem.Sodium","Biochem.Tot.Cholesterol","Biochem.Tot.Protein","Biochem.Triglycerides","Biochem.Urea","Biochem.EndNormalBW","Biochem.Date.StudyDay","Biochem.Date.Season","Biochem.Date.Month","Biochem.Date.Year","Biochem.Age"
"988","A063834324",-0.444601846906226,7.7,4,2004,"spring",39916800,0,463,"F",28.7,"light.brown",4,1,"70H",29.5,102,19,85,2.07,94,18,9.33,1.02,0.34,NA,NA,128,2.4,47.6,0.11,7.7,28.7,495,"spring",5,2004,71
"989","A063834829",-0.376636781353308,6.6,1,2004,"winter",30844800,0,358,"F",20.1,"albino",5,2,"55D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","A063835873",-0.523619591414255,7.4,9,2003,"autumn",19958400,0,232,"F",17,"dark.brown",4,2,"37F",33.5,NA,56,NA,2,97,19,10.87,0.77,0.44,2.44,NA,134,2.42,49.7,0.26,9.9,17,264,"autumn",10,2003,65
"991","A063836584",-0.50460985896925,7.5,3,2004,"spring",36892800,0,428,"F",20.8,"chocolate",4,4,"65F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","A063836639",-0.511952953877333,7.9,1,2004,"winter",30844800,0,358,"F",23.3,"chocolate",4,3,"55E",29.5,122,8,142,1.84,81,17,6,1.25,0.51,3.24,NA,113,3.67,48.9,NA,6.3,23.3,390,"winter",2,2004,67
"993","A063837274",-0.330360597688626,7,1,2004,"winter",30844800,0,358,"M",29.2,"albino",6,2,"55B",30.5,125,15,94,1.97,93,21,6.87,1.59,0.33,2.86,NA,130,3.62,53.2,NA,8.2,29.2,NA,NA,NA,NA,64
"994","A063837530",-0.492532714930641,8.4,3,2004,"spring",36892800,0,428,"M",28.9,"black",6,2,"65B",27.4,100,29,123,2.06,94,NA,10.74,1.28,0.39,2.86,NA,131,2.82,50.6,0.66,7.9,28.9,466,"spring",4,2004,69
"995","A063837548",-0.454715701797327,8.2,9,2003,"autumn",20563200,0,239,"M",28.6,"chocolate",4,1,"38A",NA,159,16,76,2.13,90,NA,13.31,1.68,0.46,2.41,NA,128,3.12,44.7,0.9,6.6,28.6,270,"autumn",10,2003,64
"996","A063837833",-0.426254358380507,7.8,1,2004,"winter",32054400,0,372,"M",31.5,"dark.brown",6,1,"57B",26.2,104,22,92,2.06,93,19,13.12,1.78,0.49,2.5,NA,133,3.34,NA,0.41,8,31.5,403,"winter",2,2004,63
"997","A063838121",-0.468950495244036,7.4,2,2004,"winter",32659200,0,379,"F",21,"chocolate",6,2,"58F",28.5,103,18,161,1.9,87,17,12.62,1.28,0.61,2.62,NA,120,3.36,49.6,0.31,7.5,21,411,"spring",3,2004,67
"998","A063838593",-0.348327420480331,7.6,2,2004,"winter",33264000,0,386,"M",32.6,"light.brown",4,1,"59A",25.3,109,25,88,2.21,102,21,10.39,NA,0.34,NA,NA,144,2.99,49.1,0.59,7.4,32.6,417,"spring",3,2004,66
"999","A063839061",-0.506655333317223,8.5,2,2004,"winter",33264000,0,386,"M",24.8,"black",4,1,"59B",28.5,143,18,105,1.96,94,21,6.72,NA,0.4,2.93,NA,132,3.59,52.3,0.25,6.9,24.8,417,"spring",3,2004,65
"1000","A063842319",-0.434952995182431,8.1,1,2004,"winter",32054400,0,372,"M",31.5,"black",6,1,"57B",29.2,124,21,92,2.13,93,21,NA,1.88,0.56,NA,NA,133,3.95,NA,0.51,8.4,31.5,403,"winter",2,2004,63
"1001","A063842855",-0.433267971013781,8,1,2004,"winter",31449600,0,365,"M",26,"light.brown",4,1,"56A",27.6,97,18,55,2.11,100,25,11.5,1.36,0.26,2.32,NA,135,2.25,48.5,0.53,8.2,26,397,"winter",2,2004,66
"1002","A063844091",-0.529943401658669,7.7,2,2004,"winter",33264000,0,386,"F",20.8,"albino",4,3,"59H",26.2,95,14,121,2.02,97,17,8.48,1.29,0.28,1.86,NA,132,2.29,46.5,0.22,7.2,20.8,418,"spring",3,2004,66
"1003","A063847121",-0.451750745465355,7.8,11,2003,"autumn",26611200,0,309,"M",29.7,"black",6,3,"48C",31.9,184,43,131,2.05,94,19,12.34,1.16,0.26,2.73,NA,128,2.99,56,0.28,8.1,29.7,354,"winter",1,2004,63
"1004","A063852837",-0.476225717932018,7.3,9,2003,"autumn",21772800,0,253,"F",19.8,"lead",4,2,"40D",29.7,108,49,357,1.74,94,21,6.13,0.83,0.27,2.69,NA,125,2.88,NA,0.25,8.1,19.8,285,"autumn",10,2003,62
"1005","A063853635",-0.50078795641929,7.9,1,2004,"winter",30240000,0,351,"M",26.1,"chocolate",5,1,"54B",22.7,109,14,65,2.07,96,22,11.14,1.64,0.41,2.16,7.1,132,2.49,43.2,0.51,6.7,26.1,382,"winter",2,2004,63
"1006","A063854023",-0.363987829748491,6.8,12,2003,"winter",27216000,0,316,"M",28.9,"dark.brown",5,4,"49D",32.9,131,46,176,2.23,104,21,12.39,1.88,0.3,2.79,NA,143,3.25,57.9,0.3,10.6,28.9,361,"winter",1,2004,82
"1007","A063855321",-0.420505836570779,7.9,9,2003,"autumn",21168000,0,246,"M",23.7,"chocolate",5,4,"39D",27.2,141,19,62,2.01,90,23,13.14,NA,0.7,2.12,NA,128,3.86,NA,0.48,11.2,23.7,277,"autumn",10,2003,63
"1008","A063855559",-0.487469335297903,7.6,11,2003,"autumn",26006400,0,302,"F",21.7,"black",4,3,"47G",34.9,69,13,121,2.18,93,NA,6.83,1.29,0.49,2.53,NA,130,3.31,58.4,NA,7.7,21.7,334,"winter",12,2003,68
"1009","A063855575",-0.53352112188645,7.3,9,2003,"autumn",20563200,0,239,"F",19.1,"chocolate",3,1,"38G",NA,134,NA,102,2.02,88,NA,13.38,1.09,0.28,2.2,NA,124,2.33,43.8,0.45,5.8,19.1,271,"autumn",10,2003,65
"1010","A063855885",-0.515302875475779,7.7,11,2003,"autumn",26006400,0,302,"F",19.1,"dark.brown",4,1,"47F",29.9,111,13,119,1.96,93,NA,5.15,1.52,0.43,2.81,NA,127,3.28,47.7,0.14,7.7,19.1,334,"winter",12,2003,69
"1011","A063856573",-0.420423778094975,8.4,9,2003,"autumn",21772800,0,253,"M",31.8,"chocolate",5,5,"40C",29.5,101,24,93,2.11,99,18,7.16,2.45,0.44,2.55,NA,139,4.12,NA,0.51,8.1,31.8,284,"autumn",10,2003,62
"1012","A063857039",-0.486033687872833,8,9,2003,"autumn",21168000,0,246,"F",19.9,"albino",5,2,"39G",32.3,154,20,86,2.23,97,22,7.96,1.72,0.42,2.8,NA,138,2.71,NA,0.3,8.7,19.9,278,"autumn",10,2003,68
"1013","A063858113",-0.451750745465355,7.8,9,2003,"autumn",21168000,0,246,"F",22.2,"dark.brown",5,3,"39E",33.3,147,46,139,2.46,105,25,13.04,1.95,0.63,2.78,NA,147,3.25,NA,0.54,8,22.2,278,"autumn",10,2003,64
"1014","A063859291",-0.401913588073227,7.7,12,2003,"winter",27216000,0,316,"M",32.4,"dark.brown",4,2,"49A",27.2,83,23,79,2.11,102,22,8.61,1.83,0.31,2.3,NA,138,3,50.3,0.56,10.1,32.4,361,"winter",1,2004,78
"1015","A063860035",-0.461227589289209,7.7,10,2003,"autumn",22982400,0,267,"M",28.7,"light.brown",6,2,"42C",31.2,109,28,107,2.31,104,25,8.83,1.73,0.43,2.76,NA,143,2.88,57.4,0.37,11.6,28.7,298,"autumn",11,2003,63
"1016","A063860051",-0.343408593803857,6.3,1,2004,"winter",30844800,0,358,"M",24.7,"dark.brown",5,1,"55C",27,141,18,65,2.11,97,21,11.82,1.57,0.27,2.3,NA,136,2.79,48.9,1.26,5.7,24.7,389,"winter",2,2004,63
"1017","A063860103",-0.514458115836954,7.3,11,2003,"autumn",26611200,0,309,"F",29.7,"black",5,3,"48F",33.6,156,24,144,2.11,92,NA,5.39,0.83,0.32,3.21,NA,128,2.61,54.3,0.39,7.5,29.7,355,"winter",1,2004,64
"1018","A063860589",-0.478325955858033,7.6,10,2003,"autumn",22377600,0,260,"F",22.9,"light.brown",6,3,"41F",27.9,184,33,86,1.9,88,NA,4.82,1.01,0.41,3.51,NA,123,2.15,47.3,0.29,8.7,22.9,292,"autumn",11,2003,68
"1019","A063860779",-0.528948424919321,7.4,12,2003,"winter",27216000,0,316,"F",21.2,"light.brown",4,4,"49H",31.2,124,18,109,1.94,92,NA,5.69,1.31,0.44,2.66,NA,125,2.94,50.3,0.12,7.3,21.2,361,"winter",1,2004,83
"1020","A063861561",-0.425312698186956,8.4,4,2004,"spring",39312000,0,456,"M",32.5,"dark.brown",4,1,"69B",26.7,71,NA,NA,1.98,92,NA,11.53,1.81,0.59,2.18,NA,127,3.59,50.8,0.34,6.6,32.5,487,"spring",5,2004,71
"1021","A063861603",-0.512347598844462,7.8,12,2003,"winter",27216000,0,316,"F",24.6,"chocolate",4,2,"49G",32.6,78,26,161,2.12,97,NA,8.35,1.17,0.26,1.95,NA,129,3.11,53.6,NA,6.9,24.6,361,"winter",1,2004,79
"1022","A063861871",-0.511952953877333,7.9,9,2003,"autumn",21772800,0,253,"F",22,"black",5,5,"40F",28.8,120,29,210,2.05,99,23,7.63,1.18,0.36,NA,NA,137,2.35,NA,0.3,9,22,285,"autumn",10,2003,63
"1023","A063864876",-0.459709838509124,7.4,4,2004,"spring",39312000,0,456,"F",22.5,"sand",4,4,"69H",29.7,131,20,73,2.18,102,NA,10.73,1.08,0.46,2.51,NA,138,2.01,48.6,0.36,8.1,22.5,488,"spring",5,2004,72
"1024","A063865861",-0.457011104888046,7.7,2,2004,"winter",33868800,0,393,"M",25,"light.brown",6,4,"60A",25,181,23,91,2.08,89,19,10.33,2.18,0.36,3.38,NA,124,3.61,51.2,0.64,6.1,25,424,"spring",3,2004,63
"1025","A063866069",-0.448884850642725,8.4,11,2003,"autumn",25401600,0,295,"M",28.8,"dark.brown",4,1,"46B",32.3,119,23,99,2.18,103,21,10.03,1.82,0.4,2.67,NA,142,3.75,58.2,0.22,9.2,28.8,327,"winter",12,2003,69
"1026","A063867312",-0.492114240343666,7.6,11,2003,"autumn",25401600,0,295,"F",20.5,"chocolate",4,2,"46E",35.3,133,34,160,2.18,95,20,12.4,1.49,0.43,2.86,NA,129,3.82,58.4,NA,6,20.5,327,"winter",12,2003,68
"1027","A063867785",-0.475534139353018,8.9,3,2004,"spring",36892800,0,428,"M",33.5,"chocolate",6,2,"65B",30.1,121,27,114,1.98,93,NA,7.31,1.78,0.36,2.54,NA,128,3.8,56.6,0.42,7.1,33.5,466,"spring",4,2004,69
"1028","A063870525",-0.499702524474506,7.5,2,2004,"winter",33868800,0,393,"F",20.9,"light.brown",6,2,"60D",27.8,96,24,84,1.98,92,NA,10.13,1.21,0.55,1.72,NA,126,2.71,48.9,0.15,6.7,20.9,425,"spring",3,2004,70
"1029","A063871632",-0.466574332255837,7.3,11,2003,"autumn",26611200,0,309,"F",26.8,"dark.brown",4,7,"48E",30,113,64,375,1.97,102,NA,6.98,1.07,0.2,2.23,NA,133,2.42,47.9,0.42,6.6,26.8,355,"winter",1,2004,65
"1030","A063873017",-0.49320114801112,9.1,5,2004,"spring",41731200,0,484,"M",31.1,"light.brown",6,5,"73A",24.9,120,18,65,2.04,95,24,11.72,2.3,0.33,2.35,NA,132,3.38,47.9,0.87,6.5,31.1,515,"summer",6,2004,71
"1031","A063873529",-0.464787519645937,8.1,2,2004,"winter",32659200,0,379,"M",28.3,"chocolate",4,2,"58B",28.3,115,19,88,1.98,92,21,12.3,1.63,0.38,2.51,NA,128,3.34,53.4,0.55,6.2,28.3,411,"spring",3,2004,66
"1032","A063875112",-0.376427693981479,8,4,2004,"spring",39312000,0,456,"M",29.3,"silverado",4,3,"69D",30.8,103,NA,115,1.84,92,NA,8.09,1.42,0.46,2.47,NA,123,3.91,56.5,NA,7.5,29.3,487,"spring",5,2004,71
"1033","A063876111",-0.473172658108483,6.7,3,2004,"spring",35683200,0,414,"F",16.8,"albino",5,1,"63D",28.1,61,18,136,2,93,18,7.96,NA,0.75,2.6,NA,129,3.68,50.6,0.35,8.1,16.8,453,"spring",4,2004,73
"1034","A063878032",-0.475766200634696,8,9,2003,"autumn",19353600,0,225,"M",25.6,"albino",6,3,"36D",29.8,134,38,79,2.43,106,26,11.22,2.52,0.51,2.84,6,143,3.76,50.8,0.55,10.8,25.6,256,"autumn",10,2003,66
"1035","A063878111",-0.500417336333157,7.4,2,2004,"winter",33868800,0,393,"F",19.5,"black",6,1,"60E",28,108,12,101,1.78,87,NA,4.59,0.78,0.46,2.27,NA,121,2.52,45,NA,8.2,19.5,425,"spring",3,2004,69
"1036","A063878863",-0.507326897574181,8,2,2004,"winter",33868800,0,393,"F",22.9,"dark.brown",6,1,"60E",30.6,131,19,92,2.1,94,17,10.52,1.1,0.44,1.95,NA,131,2.65,50.8,0.11,6.7,22.9,425,"spring",3,2004,69
"1037","A063882361",-0.470664052980592,8.8,9,2003,"autumn",21772800,0,253,"M",29.4,"light.brown",5,5,"40C",29.2,146,24,144,2.08,99,23,10.73,2.63,0.36,2.39,NA,137,3.9,NA,0.59,8.3,29.4,284,"autumn",10,2003,62
"1038","A063883335",-0.477800370545149,8,5,2004,"spring",41126400,0,477,"F",23.5,"black",6,3,"72F",29.7,128,16,130,1.99,92,20,10.03,1.23,0.39,2.32,NA,128,2.76,50.6,0.17,7.2,23.5,509,"summer",6,2004,74
"1039","A063885881",-0.409162712780786,7,4,2004,"spring",39312000,0,456,"F",20.3,"silverado",5,3,"69G",32.6,126,25,137,2.03,96,NA,5.15,1.12,0.44,2.68,NA,128,2.74,53.9,0.28,8.6,20.3,NA,NA,NA,NA,72
"1040","A063888055",-0.498823601081284,7.7,10,2003,"autumn",23587200,0,274,"M",23.1,"dark.brown",6,6,"43B",27.7,208,27,102,2.05,99,23,11.9,1.89,0.42,2.88,NA,134,3.35,50.3,0.34,7.2,23.1,305,"autumn",11,2003,65
"1041","A063888574",-0.394071165776842,7.4,10,2003,"autumn",22377600,0,260,"M",27,"chocolate",4,2,"41A",28.1,147,23,72,2.09,98,23,7.71,1.79,0.44,3.44,NA,135,3.1,NA,0.39,11.3,27,291,"autumn",11,2003,66
"1042","A063888627",-0.392110465011314,7.4,9,2003,"autumn",19958400,0,232,"M",28.1,"light.brown",4,2,"37A",28,175,18,69,2.16,100,20,8.93,1.68,0.75,2.38,NA,134,3.47,51.3,0.74,10,28.1,263,"autumn",10,2003,67
"1043","A063892352",-0.477190847618121,7.9,3,2004,"spring",37497600,0,435,"M",25.4,"light.brown",4,4,"66A",26.4,101,15,118,1.82,94,NA,6.84,1.49,0.34,NA,NA,126,3.04,47.6,NA,7.8,25.4,473,"spring",5,2004,74
"1044","A063892782",-0.448029622745728,6.7,2,2004,"winter",33264000,0,386,"F",18.7,"light.brown",4,3,"59E",27.7,169,27,101,1.99,94,NA,10.24,1.11,0.36,2.39,NA,127,2.25,48,0.2,9.2,18.7,418,"spring",3,2004,63
"1045","A063893087",-0.427792643831205,7.3,2,2004,"winter",34473600,0,400,"M",25.3,"chocolate",4,1,"61B",27.2,165,27,69,2.06,105,17,10.27,NA,0.42,2.69,NA,138,2.65,50.3,0.55,4.4,25.3,431,"spring",3,2004,64
"1046","A063893371",-0.550907468880581,8,9,2003,"autumn",19958400,0,232,"F",20.6,"dark.brown",4,2,"37F",NA,174,21,151,2.2,97,23,11.9,1.32,0.55,2.5,NA,138,3.37,58.6,NA,8.4,20.6,264,"autumn",10,2003,65
"1047","A063894836",-0.482946838982446,7.7,2,2004,"winter",33868800,0,393,"F",22.6,"dark.brown",4,2,"60F",28.4,193,26,94,2.06,93,18,8.36,NA,0.42,2.52,NA,131,2.6,51.7,0.19,8.6,22.6,425,"spring",3,2004,70
"1048","A063894847",-0.496401106171176,7.9,9,2003,"autumn",19353600,0,225,"M",25.6,"black",4,4,"36C",28.3,90,22,68,2.1,99,22,11.93,1.6,0.36,1.99,NA,133,3.16,51.5,0.23,8.7,25.6,256,"autumn",10,2003,67
"1049","A063895000",-0.397940008672038,7,9,2003,"autumn",19958400,0,232,"M",22.5,"black",5,2,"37H",28,152,21,99,2.09,96,21,10.46,1.17,0.2,2.5,NA,134,2.25,52.4,0.83,5.2,22.5,264,"autumn",10,2003,65
"1050","A063895344",-0.368068014048612,6.9,4,2004,"spring",39312000,0,456,"F",23.3,"black",5,3,"69G",30.8,154,18,84,2.26,101,NA,5.86,1.25,0.4,3.07,NA,137,2.19,52.8,0.16,8.2,23.3,488,"spring",5,2004,72
"1051","A063895878",-0.559725735673334,7.9,1,2004,"winter",30844800,0,358,"F",19.6,"DBA.grey",4,3,"55E",25.1,142,7,106,1.79,79,17,9.6,NA,NA,2.65,NA,111,2.98,45.4,0.13,6.4,19.6,390,"winter",2,2004,67
"1052","A064000044",-0.591666123025572,8.5,4,2004,"spring",39312000,0,456,"F",22,"light.brown",4,4,"69H",28.3,158,25,95,2.11,98,NA,9.12,1.08,0.4,2.36,NA,137,1.99,47.7,0.33,8.5,22,488,"spring",5,2004,72
"1053","A064001839",-0.433956214797518,8.5,9,2003,"autumn",19353600,0,225,"M",30,"black",3,4,"36B",26.9,109,38,83,2.18,98,24,12.97,1.53,0.53,2.16,NA,138,3.03,51.3,1.29,9.5,30,256,"autumn",10,2003,64
"1054","A064002882",-0.454593604877462,7.2,3,2004,"spring",35078400,0,407,"F",20,"chocolate",4,2,"62E",29.7,129,13,141,1.84,86,NA,3.65,NA,NA,3.34,NA,116,3.66,49.9,NA,7.5,20,439,"spring",4,2004,64
"1055","A064002891",-0.413121343109225,7.8,3,2004,"spring",37497600,0,435,"M",28.1,"light.brown",4,4,"66A",29.3,76,NA,186,1.76,90,17,10.23,2.21,0.52,2.21,NA,118,4.83,53.2,NA,7,28.1,473,"spring",5,2004,74
"1056","A064003018",-0.459906750083268,7.8,3,2004,"spring",35683200,0,414,"M",26.6,"silverado",5,1,"63A",36,84,NA,NA,2.07,104,NA,11.39,1.21,0.71,3,NA,143,4.27,NA,0.12,8.8,26.6,452,"spring",4,2004,70
"1057","A064003520",-0.51700981161624,7,9,2003,"autumn",19958400,0,232,"F",16.8,"black",4,1,"37E",31.4,185,36,NA,1.88,97,17,8.17,0.79,0.46,3.1,NA,140,2.45,52.4,0.1,7.7,16.8,264,"autumn",10,2003,65
"1058","A064003628",-0.420770690661563,8.1,1,2004,"winter",30844800,0,358,"M",29.1,"black",4,1,"55A",36.3,101,27,89,NA,NA,27,12.03,3.04,0.52,NA,NA,NA,NA,NA,0.82,6.4,29.1,389,"winter",2,2004,67
"1059","A064004534",-0.415042940869277,7.9,3,2004,"spring",35683200,0,414,"M",27.9,"albino",5,4,"63B",24.3,70,24,66,2.14,105,17,9.33,1.49,0.55,2.51,NA,142,2.89,46.4,0.57,8,27.9,452,"spring",4,2004,71
"1060","A064005323",-0.54281218849362,8.1,3,2004,"spring",35683200,0,414,"F",20.6,"chocolate",6,2,"63E",31.4,158,38,191,2.05,95,NA,6.86,NA,NA,3.61,NA,127,NA,48.9,NA,9,20.6,453,"spring",4,2004,71
"1061","A064005775",-0.426227163985889,8.2,3,2004,"spring",35078400,0,407,"M",29.5,"dark.brown",5,5,"62B",25.2,85,NA,305,2.08,100,17,11.7,1.42,0.21,2.85,NA,137,2.55,49.1,0.75,6,29.5,439,"spring",4,2004,63
"1062","A064008029",-0.480609582565484,7.5,2,2004,"winter",33868800,0,393,"F",18.1,"dark.brown",6,1,"60E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","A064008513",-0.446926469362911,7.5,9,2003,"autumn",19353600,0,225,"M",26.4,"albino",6,3,"36D",31.9,103,25,249,1.88,96,21,11.8,NA,0.44,3.08,NA,126,3.87,57.3,NA,10.8,26.4,256,"autumn",10,2003,66
"1064","A064009012",-0.454593604877462,7.2,9,2003,"autumn",19958400,0,232,"M",23.4,"light.brown",5,4,"37D",26.9,144,26,98,2.05,95,24,NA,1.55,0.35,2.85,NA,132,3,49.6,0.88,11.6,23.4,263,"autumn",10,2003,64
"1065","A064010088",-0.424630381500019,7.2,2,2004,"winter",32659200,0,379,"F",21.6,"chocolate",6,5,"58G",26.4,139,11,77,2.07,95,17,12.19,1.03,0.3,NA,NA,135,2.1,44.6,0.26,6,21.6,411,"spring",3,2004,66
"1066","A064010366",-0.487908166417985,8.3,9,2003,"autumn",19353600,0,225,"M",26.9,"light.brown",3,4,"36B",25.8,143,35,242,2.12,100,26,12.79,2.13,0.48,2.62,NA,137,3.45,45.9,1.04,9.2,26.9,256,"autumn",10,2003,64
"1067","A064010381",-0.335160776412132,7.1,1,2004,"winter",30844800,0,358,"M",29,"light.brown",6,2,"55B",29.7,101,14,124,2.15,92,21,7.59,1.24,0.47,NA,NA,132,3.55,52,0.4,8.1,29,389,"winter",2,2004,64
"1068","A064011272",-0.456559842495697,8.2,3,2004,"spring",36892800,0,428,"M",29.1,"black",4,1,"65C",26.6,121,33,125,2.08,102,17,6.87,1.64,0.42,2.78,NA,138,2.79,48.8,0.74,7.2,29.1,466,"spring",4,2004,70
"1069","A064011604",-0.390420465960945,7.9,4,2004,"spring",39312000,0,456,"M",28.3,"light.brown",4,4,"69C",24.6,114,29,76,1.89,92,NA,11.93,1.09,0.33,2.37,NA,126,2.27,45.3,0.4,5.9,28.3,487,"spring",5,2004,71
"1070","A064012291",-0.343582346349445,7.5,1,2004,"winter",30844800,0,358,"M",32.1,"light.brown",6,2,"55B",26.8,77,20,83,2.2,107,23,9.35,1.76,0.33,3.11,NA,150,3.29,51.2,0.35,6.3,32.1,389,"winter",2,2004,64
"1071","A064014380",-0.415668775632469,7.5,2,2004,"winter",33264000,0,386,"M",27.1,"black",4,2,"59D",26.6,217,23,73,2.03,93,23,8.82,2.92,0.57,2.55,NA,128,4.81,51,0.42,9.4,27.1,417,"spring",3,2004,62
"1072","A064014880",-0.470800263726129,8.3,3,2004,"spring",35683200,0,414,"M",29.2,"silverado",5,1,"63A",30.4,106,39,137,2.11,106,NA,10.27,1.34,0.48,2.61,NA,145,3.08,55.7,0.1,9.9,29.2,452,"spring",4,2004,70
"1073","A064015058",-0.318758762624413,7.5,4,2004,"spring",39916800,0,463,"M",28.6,"chocolate",4,3,"70B",28,97,40,122,2.19,94,22,13,1.58,0.59,2.95,NA,132,3.52,51.5,0.63,8.1,28.6,494,"spring",5,2004,72
"1074","A064017019",-0.48752401511943,7.8,2,2004,"winter",33868800,0,393,"M",26.4,"black",6,2,"60B",23.5,130,18,69,1.94,93,18,7.56,1.44,0.3,2.39,NA,127,2.52,45.5,0.2,7.6,26.4,424,"spring",3,2004,60
"1075","A064017081",-0.455656300621807,7.5,3,2004,"spring",35078400,0,407,"F",20.8,"light.brown",6,3,"62D",26.3,146,13,85,1.85,89,NA,9.27,0.83,0.26,2.66,NA,121,2.13,46.1,NA,6.4,20.8,439,"spring",4,2004,64
"1076","A064017595",-0.470321985011807,7.8,3,2004,"spring",36288000,0,421,"F",25,"dark.brown",5,2,"64G",30.6,95,17,94,2.19,97,NA,9.57,1.83,0.52,2.13,NA,131,3.51,53.4,0.43,7.9,25,460,"spring",4,2004,71
"1077","A064017802",-0.521077936278983,7.6,9,2003,"autumn",19353600,0,225,"F",19.3,"albino",6,4,"36E",30.4,121,17,101,1.94,95,NA,9.5,1.48,0.38,2.15,NA,134,3.15,51.4,NA,7.6,19.3,257,"autumn",10,2003,68
"1078","A064018072",-0.490051138798325,7.5,9,2003,"autumn",20563200,0,239,"M",21.7,"light.brown",4,1,"38B",NA,132,13,100,2.08,98,NA,7.99,1.48,0.54,2.45,NA,134,2.99,45,0.41,7.8,21.7,270,"autumn",10,2003,65
"1079","A064018597",-0.468347330412157,6.3,9,2003,"autumn",19958400,0,232,"M",24.2,"dark.brown",4,6,"37B",28,178,16,87,2.19,100,21,8.55,1.47,0.34,2.83,NA,136,2.7,48.9,0.35,9.9,24.2,263,"autumn",10,2003,64
"1080","A064018792",-0.452879358757329,8.2,4,2004,"spring",39312000,0,456,"M",27,"sand",4,4,"69C",28.7,101,27,100,1.93,86,NA,12.49,1.1,0.44,2.28,NA,124,3.02,52.4,0.64,5.7,27,487,"spring",5,2004,71
"1081","A064018793",-0.478837835934337,7.8,3,2004,"spring",36892800,0,428,"F",25.4,"black",3,1,"65G",31.5,85,12,127,1.82,92,NA,7.55,1.22,0.42,NA,NA,122,3.77,52.5,NA,7.5,25.4,467,"spring",4,2004,71
"1082","A064018874",-0.446926469362911,7.5,1,2004,"winter",30844800,0,358,"F",23,"light.brown",5,2,"55D",26.6,100,14,70,1.96,91,17,7.05,1.59,0.44,2.23,NA,124,3.14,46.3,0.22,8.6,23,390,"winter",2,2004,65
"1083","A064019568",-0.463351282919065,7.7,9,2003,"autumn",19958400,0,232,"M",26.9,"albino",4,6,"37B",27.7,75,NA,324,2.24,100,22,10.54,1.33,0.55,2.43,NA,138,2.81,49,1.16,10.2,26.9,263,"autumn",10,2003,64
"1084","A064020024",-0.327275166523808,7.2,1,2004,"winter",32054400,0,372,"M",28.1,"albino",6,4,"57C",28.6,50,15,75,2.18,103,19,11.9,NA,0.36,2.25,NA,141,3.69,NA,0.33,5.9,28.1,403,"winter",2,2004,66
"1085","A064020036",-0.498683936070674,8,2,2004,"winter",33264000,0,386,"M",22.5,"silverado",4,1,"59C",27.6,154,14,107,2.02,96,18,5.96,NA,0.31,2.27,NA,134,2.88,51.2,0.42,7.6,22.5,417,"spring",3,2004,63
"1086","A064021513",-0.345259721558905,6.9,3,2004,"spring",35078400,0,407,"M",25.7,"albino",4,3,"62C",26,90,14,74,1.9,86,NA,6.42,1.98,0.36,2.44,NA,120,3.27,48.6,0.25,6.4,25.7,439,"spring",4,2004,63
"1087","A064021838",-0.531412728749526,8.1,3,2004,"spring",36892800,0,428,"F",21.6,"chocolate",4,3,"65D",32.6,122,21,120,2.02,93,NA,10.74,1.23,0.41,2.21,NA,125,3.17,53.5,NA,6,21.6,467,"spring",4,2004,70
"1088","A064021862",-0.474629992824477,7.1,2,2004,"winter",32659200,0,379,"F",19.2,"chocolate",6,5,"58G",26.8,160,14,85,2.04,91,17,11.04,NA,NA,2.67,8.7,130,2.07,45.7,NA,6.7,19.2,411,"spring",3,2004,66
"1089","A064022833",-0.448904728097291,8.5,3,2004,"spring",35683200,0,414,"M",32.3,"light.brown",5,4,"63B",26.3,58,55,182,2.06,103,17,9.91,1.24,0.46,2.35,NA,145,2.85,49.8,0.4,10.4,32.3,452,"spring",4,2004,71
"1090","A064026354",-0.426054893264906,7.1,2,2004,"winter",32659200,0,379,"F",20.7,"chocolate",6,5,"58G",28.2,178,11,83,2.02,86,20,11.65,1,0.42,NA,8.2,128,2.42,48,0.1,6.9,20.7,411,"spring",3,2004,66
"1091","A064027312",-0.536215939019154,7.8,3,2004,"spring",35683200,0,414,"F",20.3,"light.brown",6,2,"63E",32.1,184,22,143,1.85,93,NA,5.42,1.17,0.49,2.71,NA,125,2.95,50.3,NA,6.9,20.3,453,"spring",4,2004,71
